Date;Location;Time;Ref;Sen;ATN;Flow;PCB temp;Status;Battery;BC
2.10.2019;BG;12:54:48;912351;775976;16.19;146;22;8;100;2107
2.10.2019;BG;12:54:49;912691;776265;16.19;146;22;8;100;54
2.10.2019;BG;12:54:50;912290;775927;16.19;146;22;8;100;-921
2.10.2019;BG;12:54:51;912510;776113;16.19;146;22;8;100;336
2.10.2019;BG;12:54:52;912221;775867;16.19;146;22;8;100;60
2.10.2019;BG;12:54:53;912617;776198;16.191;147;22;8;100;1735
2.10.2019;BG;12:54:54;912343;775968;16.19;146;22;8;100;-915
2.10.2019;BG;12:54:55;912621;776209;16.19;146;22;8;100;-1370
2.10.2019;BG;12:54:56;912293;775925;16.191;146;22;8;100;1512
2.10.2019;BG;12:54:57;912669;776246;16.19;146;22;8;100;-362
2.10.2019;BG;12:54:58;912311;775942;16.19;146;22;8;100;-147
2.10.2019;BG;12:54:59;912652;776236;16.19;146;22;8;100;-1194
2.10.2019;BG;12:55:00;912266;775911;16.189;147;22;8;100;-987
2.10.2019;BG;12:55:01;912605;776197;16.19;145;22;8;100;706
2.10.2019;BG;12:55:02;912276;775933;16.188;146;22;8;100;-4760
2.10.2019;BG;12:55:03;912577;776183;16.188;146;22;8;100;1809
2.10.2019;BG;12:55:04;912263;775919;16.188;147;22;8;100;-917
2.10.2019;BG;12:55:05;912577;776179;16.189;147;22;8;100;2112
2.10.2019;BG;12:55:06;912341;775982;16.188;146;22;8;100;-1121
2.10.2019;BG;12:55:07;912785;776356;16.189;146;22;8;100;1094
2.10.2019;BG;12:55:08;912402;776031;16.189;146;22;8;100;-227
2.10.2019;BG;12:55:09;912742;776324;16.188;146;22;8;100;-1148
2.10.2019;BG;12:55:10;912365;776005;16.188;146;22;8;100;-497
2.10.2019;BG;12:55:11;912631;776227;16.189;147;22;8;100;1268
2.10.2019;BG;12:55:12;912366;776002;16.189;147;22;8;100;-117
2.10.2019;BG;12:55:13;912651;776242;16.189;145;22;8;100;728
2.10.2019;BG;12:55:14;912377;776013;16.188;146;22;8;100;-1217
2.10.2019;BG;12:55:15;912675;776266;16.188;145;22;8;100;140
2.10.2019;BG;12:55:16;912372;776009;16.188;146;22;8;100;-215
2.10.2019;BG;12:55:17;912663;776248;16.189;147;22;8;100;2541
2.10.2019;BG;12:55:18;912344;775979;16.189;147;22;8;100;-693
2.10.2019;BG;12:55:19;912744;776321;16.189;148;22;8;100;-530
2.10.2019;BG;12:55:20;912347;775988;16.188;147;22;8;100;-1393
2.10.2019;BG;12:55:21;912552;776164;16.188;147;22;8;100;-490
2.10.2019;BG;12:55:22;912304;775948;16.189;145;22;8;100;1534
2.10.2019;BG;12:55:23;912711;776291;16.189;146;22;8;100;953
2.10.2019;BG;12:55:24;912203;775864;16.189;145;22;8;100;-1536
2.10.2019;BG;12:55:25;912492;776104;16.189;147;22;8;100;1734
2.10.2019;BG;12:55:26;912210;775870;16.189;146;22;8;100;-1760
2.10.2019;BG;12:55:27;912556;776163;16.189;147;22;8;100;384
2.10.2019;BG;12:55:28;912182;775847;16.188;147;22;8;100;-628
2.10.2019;BG;12:55:29;912592;776194;16.189;147;22;8;100;514
2.10.2019;BG;12:55:30;912226;775884;16.188;147;22;8;100;-387
2.10.2019;BG;12:55:31;912476;776091;16.189;146;22;8;100;1695
2.10.2019;BG;12:55:32;912195;775850;16.189;147;22;8;100;598
2.10.2019;BG;12:55:33;912614;776204;16.19;146;22;8;100;713
2.10.2019;BG;12:55:34;912300;775938;16.19;147;22;8;100;-318
2.10.2019;BG;12:55:35;912525;776128;16.19;147;22;8;100;409
2.10.2019;BG;12:55:36;912297;775937;16.189;147;22;8;100;-873
2.10.2019;BG;12:55:37;912603;776196;16.19;147;22;8;100;377
2.10.2019;BG;12:55:38;912236;775885;16.189;147;22;8;100;-342
2.10.2019;BG;12:55:39;912478;776091;16.189;147;22;8;100;-51
2.10.2019;BG;12:55:40;912238;775892;16.189;145;22;8;100;-1553
2.10.2019;BG;12:55:41;912546;776149;16.189;146;22;8;100;1493
2.10.2019;BG;12:55:42;912319;775955;16.19;145;22;8;100;282
2.10.2019;BG;12:55:43;912523;776127;16.19;146;22;8;100;454
2.10.2019;BG;12:55:44;912213;775867;16.189;144;22;8;100;-1118
2.10.2019;BG;12:55:45;912560;776161;16.189;146;22;8;100;341
2.10.2019;BG;12:55:46;912252;775900;16.189;144;22;8;100;-294
2.10.2019;BG;12:55:47;912451;776061;16.19;146;22;8;100;2483
2.10.2019;BG;12:55:48;912124;775786;16.19;144;22;8;100;-952
2.10.2019;BG;12:55:49;912437;776054;16.19;146;22;8;100;-537
2.10.2019;BG;12:55:50;912183;775837;16.19;145;22;8;100;293
2.10.2019;BG;12:55:51;912536;776139;16.19;146;22;8;100;-530
2.10.2019;BG;12:55:52;912251;775900;16.189;147;22;8;100;-1016
2.10.2019;BG;12:55:53;912439;776061;16.189;147;22;8;100;-329
2.10.2019;BG;12:55:54;912249;775896;16.189;148;22;8;100;1009
2.10.2019;BG;12:55:55;912454;776070;16.189;147;22;8;100;107
2.10.2019;BG;12:55:56;912164;775830;16.189;147;22;8;100;-1988
2.10.2019;BG;12:55:57;912516;776130;16.189;146;22;8;100;-184
2.10.2019;BG;12:55:58;912313;775955;16.189;146;22;8;100;704
2.10.2019;BG;12:55:59;912622;776222;16.188;145;22;8;100;-1267
2.10.2019;BG;12:56:00;912290;775945;16.188;146;22;8;100;-1618
2.10.2019;BG;12:56:01;912553;776168;16.188;145;22;8;100;210
2.10.2019;BG;12:56:02;912219;775890;16.187;146;22;8;100;-1830
2.10.2019;BG;12:56:03;912439;776074;16.187;147;22;8;100;932
2.10.2019;BG;12:56:04;912225;775890;16.188;147;22;8;100;592
2.10.2019;BG;12:56:05;912568;776191;16.186;147;22;8;100;-2767
2.10.2019;BG;12:56:06;912208;775883;16.187;146;22;8;100;541
2.10.2019;BG;12:56:07;912537;776170;16.186;147;22;8;100;-2141
2.10.2019;BG;12:56:08;912308;775970;16.186;147;22;8;100;1560
2.10.2019;BG;12:56:09;912514;776147;16.186;147;22;8;100;-533
2.10.2019;BG;12:56:10;912139;775834;16.185;147;22;8;100;-1781
2.10.2019;BG;12:56:11;912558;776183;16.186;147;22;8;100;2206
2.10.2019;BG;12:56:12;912174;775858;16.186;146;22;8;100;-486
2.10.2019;BG;12:56:13;912519;776150;16.186;145;22;8;100;437
2.10.2019;BG;12:56:14;912296;775967;16.185;146;22;8;100;-2008
2.10.2019;BG;12:56:15;912649;776262;16.186;146;22;8;100;1579
2.10.2019;BG;12:56:16;912274;775942;16.186;146;22;8;100;313
2.10.2019;BG;12:56:17;912583;776205;16.186;146;22;8;100;-53
2.10.2019;BG;12:56:18;912181;775868;16.186;145;22;8;100;-1492
2.10.2019;BG;12:56:19;912544;776180;16.185;146;22;8;100;-976
2.10.2019;BG;12:56:20;912275;775948;16.186;146;22;8;100;962
2.10.2019;BG;12:56:21;912579;776211;16.185;147;22;8;100;-1323
2.10.2019;BG;12:56:22;912263;775938;16.186;147;22;8;100;1261
2.10.2019;BG;12:56:23;912581;776210;16.185;147;22;8;100;-454
2.10.2019;BG;12:56:24;912226;775906;16.186;148;22;8;100;608
2.10.2019;BG;12:56:25;912523;776153;16.186;147;22;8;100;1678
2.10.2019;BG;12:56:26;912095;775797;16.185;147;22;8;100;-2402
2.10.2019;BG;12:56:27;912508;776148;16.185;146;22;8;100;85
2.10.2019;BG;12:56:28;912176;775867;16.185;147;22;8;100;-415
2.10.2019;BG;12:56:29;912385;776044;16.185;145;22;8;100;233
2.10.2019;BG;12:56:30;912151;775846;16.185;146;22;8;100;-311
2.10.2019;BG;12:56:31;912549;776178;16.186;145;22;8;100;1976
2.10.2019;BG;12:56:32;912172;775866;16.185;146;22;8;100;-2606
2.10.2019;BG;12:56:33;912491;776125;16.186;144;22;8;100;3760
2.10.2019;BG;12:56:34;912196;775880;16.186;146;22;8;100;-1779
2.10.2019;BG;12:56:35;912549;776177;16.186;144;22;8;100;991
2.10.2019;BG;12:56:36;912079;775790;16.184;146;22;8;100;-3840
2.10.2019;BG;12:56:37;912385;776053;16.184;144;22;8;100;-831
2.10.2019;BG;12:56:38;912062;775783;16.184;146;22;8;100;-1425
2.10.2019;BG;12:56:39;912381;776050;16.184;145;22;8;100;1313
2.10.2019;BG;12:56:40;912181;775880;16.184;146;22;8;100;-35
2.10.2019;BG;12:56:41;912399;776070;16.183;145;22;8;100;-1385
2.10.2019;BG;12:56:42;912052;775777;16.183;146;22;8;100;-647
2.10.2019;BG;12:56:43;912460;776118;16.184;145;22;8;100;1829
2.10.2019;BG;12:56:44;912174;775881;16.183;146;22;8;100;-1885
2.10.2019;BG;12:56:45;912444;776113;16.183;145;22;8;100;-709
2.10.2019;BG;12:56:46;912116;775842;16.182;146;22;8;100;-2405
2.10.2019;BG;12:56:47;912404;776083;16.182;146;22;8;100;1195
2.10.2019;BG;12:56:48;912134;775863;16.181;147;22;8;100;-2886
2.10.2019;BG;12:56:49;912442;776120;16.182;147;22;8;100;1489
2.10.2019;BG;12:56:50;912149;775879;16.181;147;22;8;100;-2458
2.10.2019;BG;12:56:51;912410;776101;16.181;147;22;8;100;2
2.10.2019;BG;12:56:52;912053;775805;16.18;146;22;8;100;-2307
2.10.2019;BG;12:56:53;912425;776115;16.181;146;22;8;100;1933
2.10.2019;BG;12:56:54;912126;775872;16.179;145;22;8;100;-3433
2.10.2019;BG;12:56:55;912504;776195;16.179;146;22;8;100;-441
2.10.2019;BG;12:56:56;912231;775966;16.178;144;22;8;100;-982
2.10.2019;BG;12:56:57;912510;776199;16.179;146;22;8;100;1300
2.10.2019;BG;12:56:58;912172;775920;16.178;144;22;8;100;-2596
2.10.2019;BG;12:56:59;912531;776225;16.178;146;22;8;100;113
2.10.2019;BG;12:57:00;912278;776011;16.178;145;22;8;100;-366
2.10.2019;BG;12:57:01;912526;776222;16.178;146;22;8;100;-13
2.10.2019;BG;12:57:02;912146;775899;16.178;147;22;8;100;-72
2.10.2019;BG;12:57:03;912563;776264;16.176;147;22;8;100;-3072
2.10.2019;BG;12:57:04;912188;775943;16.177;147;22;8;100;600
2.10.2019;BG;12:57:05;912555;776260;16.176;146;22;8;100;-1448
2.10.2019;BG;12:57:06;912232;775985;16.176;147;22;8;100;72
2.10.2019;BG;12:57:07;912456;776173;16.176;145;22;8;100;770
2.10.2019;BG;12:57:08;912133;775909;16.175;146;22;8;100;-3236
2.10.2019;BG;12:57:09;912423;776147;16.176;146;22;8;100;2613
2.10.2019;BG;12:57:10;912184;775947;16.176;147;22;8;100;-987
2.10.2019;BG;12:57:11;912437;776151;16.177;147;22;8;100;3350
2.10.2019;BG;12:57:12;912194;775948;16.177;147;22;8;100;-1107
2.10.2019;BG;12:57:13;912528;776222;16.178;148;22;8;100;3000
2.10.2019;BG;12:57:14;912062;775837;16.177;146;22;8;100;-3428
2.10.2019;BG;12:57:15;912406;776118;16.178;147;22;8;100;3471
2.10.2019;BG;12:57:16;912155;775909;16.177;146;22;8;100;-1356
2.10.2019;BG;12:57:17;912435;776154;16.177;146;22;8;100;-2052
2.10.2019;BG;12:57:18;912112;775869;16.178;147;22;8;100;3061
2.10.2019;BG;12:57:19;912439;776137;16.179;147;22;8;100;3034
2.10.2019;BG;12:57:20;912165;775912;16.178;147;22;8;100;-2411
2.10.2019;BG;12:57:21;912412;776113;16.179;146;22;8;100;2738
2.10.2019;BG;12:57:22;912077;775831;16.179;147;22;8;100;-884
2.10.2019;BG;12:57:23;912432;776125;16.18;145;22;8;100;2414
2.10.2019;BG;12:57:24;912153;775890;16.18;146;22;8;100;-698
2.10.2019;BG;12:57:25;912392;776090;16.18;145;22;8;100;998
2.10.2019;BG;12:57:26;912093;775842;16.179;146;22;8;100;-1905
2.10.2019;BG;12:57:27;912435;776121;16.181;147;22;8;100;3558
2.10.2019;BG;12:57:28;912280;775996;16.18;147;22;8;100;-2045
2.10.2019;BG;12:57:29;912513;776194;16.18;147;22;8;100;58
2.10.2019;BG;12:57:30;912095;775829;16.181;146;22;8;100;2842
2.10.2019;BG;12:57:31;912425;776110;16.181;147;22;8;100;-90
2.10.2019;BG;12:57:32;912086;775822;16.181;147;22;8;100;-106
2.10.2019;BG;12:57:33;912499;776175;16.181;147;22;8;100;-508
2.10.2019;BG;12:57:34;912178;775898;16.181;147;22;8;100;1182
2.10.2019;BG;12:57:35;912410;776091;16.182;146;22;8;100;1305
2.10.2019;BG;12:57:36;912132;775856;16.182;147;22;8;100;-438
2.10.2019;BG;12:57:37;912444;776118;16.182;146;22;8;100;1018
2.10.2019;BG;12:57:38;912017;775764;16.181;146;22;8;100;-2769
2.10.2019;BG;12:57:39;912369;776062;16.181;146;22;8;100;425
2.10.2019;BG;12:57:40;912125;775848;16.182;146;22;8;100;1942
2.10.2019;BG;12:57:41;912567;776231;16.181;146;22;8;100;-2116
2.10.2019;BG;12:57:42;912225;775937;16.182;145;22;8;100;937
2.10.2019;BG;12:57:43;912473;776144;16.182;146;22;8;100;1187
2.10.2019;BG;12:57:44;912037;775779;16.181;146;22;8;100;-1763
2.10.2019;BG;12:57:45;912376;776057;16.183;146;22;8;100;3114
2.10.2019;BG;12:57:46;912206;775919;16.182;147;22;8;100;-1972
2.10.2019;BG;12:57:47;912494;776165;16.182;147;22;8;100;-307
2.10.2019;BG;12:57:48;912294;775991;16.182;147;22;8;100;1159
2.10.2019;BG;12:57:49;912589;776240;16.182;145;22;8;100;583
2.10.2019;BG;12:57:50;912173;775894;16.181;146;22;8;100;-2360
2.10.2019;BG;12:57:51;912481;776151;16.182;146;22;8;100;1499
2.10.2019;BG;12:57:52;912204;775921;16.181;146;22;8;100;-1689
2.10.2019;BG;12:57:53;912465;776132;16.183;146;22;8;100;3310
2.10.2019;BG;12:57:54;912285;775982;16.182;146;22;8;100;-934
2.10.2019;BG;12:57:55;912466;776146;16.181;146;22;8;100;-3020
2.10.2019;BG;12:57:56;912164;775886;16.181;146;22;8;100;938
2.10.2019;BG;12:57:57;912394;776090;16.18;146;22;8;100;-2515
2.10.2019;BG;12:57:58;912060;775799;16.181;146;22;8;100;2075
2.10.2019;BG;12:57:59;912369;776064;16.181;146;22;8;100;-651
2.10.2019;BG;12:58:00;912200;775922;16.181;146;22;8;100;-527
2.10.2019;BG;12:58:01;912436;776123;16.181;146;22;8;100;-77
2.10.2019;BG;12:58:02;912077;775818;16.181;146;22;8;100;-111
2.10.2019;BG;12:58:03;912473;776155;16.181;146;22;8;100;-48
2.10.2019;BG;12:58:04;912111;775853;16.18;146;22;8;100;-1781
2.10.2019;BG;12:58:05;912475;776160;16.18;146;22;8;100;789
2.10.2019;BG;12:58:06;912046;775802;16.179;146;22;8;100;-2080
2.10.2019;BG;12:58:07;912415;776111;16.18;146;22;8;100;1467
2.10.2019;BG;12:58:08;912075;775830;16.179;146;22;8;100;-2470
2.10.2019;BG;12:58:09;912374;776083;16.179;147;22;8;100;399
2.10.2019;BG;12:58:10;912095;775850;16.178;147;22;8;100;-1292
2.10.2019;BG;12:58:11;912439;776137;16.179;146;22;8;100;1689
2.10.2019;BG;12:58:12;912070;775824;16.179;146;22;8;100;-264
2.10.2019;BG;12:58:13;912333;776048;16.179;146;22;8;100;-86
2.10.2019;BG;12:58:14;912044;775804;16.179;146;22;8;100;-550
2.10.2019;BG;12:58:15;912413;776114;16.179;146;22;8;100;1167
2.10.2019;BG;12:58:16;912106;775856;16.179;146;22;8;100;-945
2.10.2019;BG;12:58:17;912248;775974;16.179;147;22;8;100;833
2.10.2019;BG;12:58:18;912049;775807;16.179;147;22;8;100;-679
2.10.2019;BG;12:58:19;912320;776030;16.18;147;22;8;100;2246
2.10.2019;BG;12:58:20;912045;775798;16.18;147;22;8;100;-573
2.10.2019;BG;12:58:21;912460;776148;16.18;147;22;8;100;898
2.10.2019;BG;12:58:22;912079;775829;16.179;146;22;8;100;-1529
2.10.2019;BG;12:58:23;912434;776119;16.181;146;22;8;100;3600
2.10.2019;BG;12:58:24;912141;775872;16.181;145;22;8;100;-675
2.10.2019;BG;12:58:25;912408;776094;16.181;146;22;8;100;1537
2.10.2019;BG;12:58:26;912041;775786;16.181;146;22;8;100;-1255
2.10.2019;BG;12:58:27;912357;776048;16.182;147;22;8;100;2029
2.10.2019;BG;12:58:28;912045;775786;16.181;148;22;8;100;-1005
2.10.2019;BG;12:58:29;912367;776053;16.182;147;22;8;100;2059
2.10.2019;BG;12:58:30;912034;775779;16.181;147;22;8;100;-2764
2.10.2019;BG;12:58:31;912387;776071;16.182;146;22;8;100;2485
2.10.2019;BG;12:58:32;912058;775796;16.181;146;22;8;100;-1458
2.10.2019;BG;12:58:33;912456;776131;16.182;146;22;8;100;1064
2.10.2019;BG;12:58:34;912089;775810;16.183;147;22;8;100;2639
2.10.2019;BG;12:58:35;912316;776009;16.182;147;22;8;100;-1768
2.10.2019;BG;12:58:36;912143;775864;16.182;147;22;8;100;-643
2.10.2019;BG;12:58:37;912486;776150;16.183;147;22;8;100;1719
2.10.2019;BG;12:58:38;912156;775876;16.182;145;22;8;100;-2028
2.10.2019;BG;12:58:39;912474;776131;16.184;146;22;8;100;4658
2.10.2019;BG;12:58:40;912208;775910;16.183;145;22;8;100;-1592
2.10.2019;BG;12:58:41;912432;776093;16.184;146;22;8;100;2265
2.10.2019;BG;12:58:42;912220;775915;16.184;146;22;8;100;-699
2.10.2019;BG;12:58:43;912367;776034;16.185;147;22;8;100;1803
2.10.2019;BG;12:58:44;912015;775741;16.184;148;22;8;100;-1900
2.10.2019;BG;12:58:45;912246;775931;16.185;148;22;8;100;1924
2.10.2019;BG;12:58:46;912082;775794;16.184;148;22;8;100;-740
2.10.2019;BG;12:58:47;912344;776012;16.185;147;22;8;100;1449
2.10.2019;BG;12:58:48;912127;775825;16.185;147;22;8;100;725
2.10.2019;BG;12:58:49;912365;776027;16.185;145;22;8;100;132
2.10.2019;BG;12:58:50;911949;775675;16.185;146;22;8;100;-552
2.10.2019;BG;12:58:51;912355;776013;16.186;144;22;8;100;2236
2.10.2019;BG;12:58:52;912016;775737;16.184;146;22;8;100;-3713
2.10.2019;BG;12:58:53;912469;776102;16.187;145;22;8;100;6151
2.10.2019;BG;12:58:54;912043;775746;16.186;146;22;8;100;-1906
2.10.2019;BG;12:58:55;912357;776006;16.187;147;22;8;100;2114
2.10.2019;BG;12:58:56;912079;775777;16.186;148;22;8;100;-2212
2.10.2019;BG;12:58:57;912371;776027;16.186;148;22;8;100;-486
2.10.2019;BG;12:58:58;912072;775771;16.186;147;22;8;100;503
2.10.2019;BG;12:58:59;912478;776115;16.186;147;22;8;100;396
2.10.2019;BG;12:59:00;912168;775845;16.187;145;22;8;100;1917
2.10.2019;BG;12:59:01;912399;776047;16.186;146;22;8;100;-1661
2.10.2019;BG;12:59:02;912081;775771;16.187;144;22;8;100;1685
2.10.2019;BG;12:59:03;912218;775893;16.186;146;22;8;100;-1647
2.10.2019;BG;12:59:04;912080;775774;16.187;145;22;8;100;492
2.10.2019;BG;12:59:05;912362;776013;16.187;146;22;8;100;258
2.10.2019;BG;12:59:06;912050;775755;16.186;145;22;8;100;-2234
2.10.2019;BG;12:59:07;912343;775999;16.186;146;22;8;100;1569
2.10.2019;BG;12:59:08;911972;775691;16.186;146;22;8;100;-2274
2.10.2019;BG;12:59:09;912329;775982;16.187;147;22;8;100;3780
2.10.2019;BG;12:59:10;912053;775752;16.187;147;22;8;100;-1420
2.10.2019;BG;12:59:11;912517;776155;16.185;147;22;8;100;-2492
2.10.2019;BG;12:59:12;912098;775798;16.186;147;22;8;100;183
2.10.2019;BG;12:59:13;912432;776075;16.186;148;22;8;100;2103
2.10.2019;BG;12:59:14;912009;775720;16.186;148;22;8;100;-1421
2.10.2019;BG;12:59:15;912336;776004;16.185;147;22;8;100;-1753
2.10.2019;BG;12:59:16;912052;775757;16.186;148;22;8;100;1614
2.10.2019;BG;12:59:17;912498;776133;16.186;146;22;8;100;1008
2.10.2019;BG;12:59:18;912043;775752;16.185;147;22;8;100;-1794
2.10.2019;BG;12:59:19;912477;776118;16.186;145;22;8;100;952
2.10.2019;BG;12:59:20;912109;775811;16.185;146;22;8;100;-1807
2.10.2019;BG;12:59:21;912426;776076;16.186;145;22;8;100;1402
2.10.2019;BG;12:59:22;912050;775754;16.186;147;22;8;100;654
2.10.2019;BG;12:59:23;912300;775968;16.186;147;22;8;100;-406
2.10.2019;BG;12:59:24;912013;775726;16.185;147;22;8;100;-631
2.10.2019;BG;12:59:25;912336;776000;16.186;147;22;8;100;219
2.10.2019;BG;12:59:26;912018;775732;16.185;147;22;8;100;-741
2.10.2019;BG;12:59:27;912309;775979;16.185;147;22;8;100;154
2.10.2019;BG;12:59:28;912067;775779;16.185;145;22;8;100;-1768
2.10.2019;BG;12:59:29;912297;775976;16.184;146;22;8;100;-412
2.10.2019;BG;12:59:30;912070;775776;16.185;144;22;8;100;2111
2.10.2019;BG;12:59:31;912361;776021;16.186;146;22;8;100;756
2.10.2019;BG;12:59:32;912133;775831;16.185;146;22;8;100;-1182
2.10.2019;BG;12:59:33;912365;776033;16.185;147;22;8;100;-1395
2.10.2019;BG;12:59:34;912090;775800;16.184;147;22;8;100;-271
2.10.2019;BG;12:59:35;912385;776046;16.185;147;22;8;100;1470
2.10.2019;BG;12:59:36;912136;775836;16.185;148;22;8;100;-532
2.10.2019;BG;12:59:37;912334;776000;16.185;147;22;8;100;1318
2.10.2019;BG;12:59:38;912022;775737;16.185;147;22;8;100;-710
2.10.2019;BG;12:59:39;912424;776077;16.185;146;22;8;100;580
2.10.2019;BG;12:59:40;912093;775794;16.185;147;22;8;100;437
2.10.2019;BG;12:59:41;912379;776025;16.187;145;22;8;100;3714
2.10.2019;BG;12:59:42;912137;775821;16.187;146;22;8;100;-552
2.10.2019;BG;12:59:43;912302;775965;16.186;145;22;8;100;-1108
2.10.2019;BG;12:59:44;912002;775709;16.186;146;22;8;100;251
2.10.2019;BG;12:59:45;912337;775994;16.186;145;22;8;100;-19
2.10.2019;BG;12:59:46;912047;775750;16.186;146;22;8;100;-801
2.10.2019;BG;12:59:47;912364;776012;16.187;146;22;8;100;2294
2.10.2019;BG;12:59:48;912177;775854;16.187;147;22;8;100;-315
2.10.2019;BG;12:59:49;912426;776057;16.188;147;22;8;100;2625
2.10.2019;BG;12:59:50;912027;775726;16.187;147;22;8;100;-2500
2.10.2019;BG;12:59:51;912395;776034;16.188;147;22;8;100;1495
2.10.2019;BG;12:59:52;912097;775784;16.187;146;22;8;100;-1042
2.10.2019;BG;12:59:53;912352;775993;16.188;146;22;8;100;2373
2.10.2019;BG;12:59:54;912132;775806;16.188;145;22;8;100;-36
2.10.2019;BG;12:59:55;912344;775987;16.188;146;22;8;100;-206
2.10.2019;BG;12:59:56;912115;775799;16.187;144;22;8;100;-2067
2.10.2019;BG;12:59:57;912344;775985;16.188;146;22;8;100;2640
2.10.2019;BG;12:59:58;911967;775667;16.188;144;22;8;100;-810
2.10.2019;BG;12:59:59;912361;776004;16.188;146;22;8;100;-567
2.10.2019;BG;13:00:00;912078;775759;16.188;144;22;8;100;1311
2.10.2019;BG;13:00:01;912469;776092;16.188;146;22;8;100;-132
2.10.2019;BG;13:00:02;911998;775694;16.188;144;22;8;100;-795
2.10.2019;BG;13:00:03;912418;776048;16.188;146;23;8;100;971
2.10.2019;BG;13:00:04;912107;775790;16.188;144;22;8;100;-1988
2.10.2019;BG;13:00:05;912442;776073;16.188;146;22;8;100;581
2.10.2019;BG;13:00:06;912095;775782;16.187;145;23;8;100;-1254
2.10.2019;BG;13:00:07;912339;775984;16.188;147;23;8;100;1653
2.10.2019;BG;13:00:08;911999;775690;16.189;146;23;8;100;1449
2.10.2019;BG;13:00:09;912399;776032;16.188;148;23;8;100;-530
2.10.2019;BG;13:00:10;912044;775732;16.188;148;23;8;100;-576
2.10.2019;BG;13:00:11;912397;776028;16.189;147;23;8;100;1267
2.10.2019;BG;13:00:12;912055;775742;16.188;147;23;8;100;-1460
2.10.2019;BG;13:00:13;912306;775951;16.189;146;23;8;100;1350
2.10.2019;BG;13:00:14;912010;775706;16.188;146;23;8;100;-2034
2.10.2019;BG;13:00:15;912261;775908;16.189;145;23;8;100;3480
2.10.2019;BG;13:00:16;912012;775710;16.187;146;23;8;100;-4147
2.10.2019;BG;13:00:17;912321;775961;16.189;146;23;8;100;3555
2.10.2019;BG;13:00:18;912029;775723;16.188;147;23;8;100;-3095
2.10.2019;BG;13:00:19;912346;775990;16.188;147;23;8;100;784
2.10.2019;BG;13:00:20;912057;775745;16.188;147;23;8;100;-241
2.10.2019;BG;13:00:21;912346;775989;16.188;147;23;8;100;540
2.10.2019;BG;13:00:22;912042;775735;16.188;148;23;8;100;-1355
2.10.2019;BG;13:00:23;912343;775986;16.188;148;23;8;100;1488
2.10.2019;BG;13:00:24;912004;775708;16.187;148;23;8;100;-3068
2.10.2019;BG;13:00:25;912338;775972;16.189;148;23;8;100;5960
2.10.2019;BG;13:00:26;912018;775709;16.188;148;23;8;100;-2722
2.10.2019;BG;13:00:27;912330;775967;16.189;148;23;8;100;2187
2.10.2019;BG;13:00:28;911997;775694;16.188;147;23;8;100;-3057
2.10.2019;BG;13:00:29;912319;775960;16.189;148;23;8;100;2337
2.10.2019;BG;13:00:30;912081;775759;16.189;146;23;8;100;-430
2.10.2019;BG;13:00:31;912388;776012;16.19;147;23;8;100;2424
2.10.2019;BG;13:00:32;911994;775686;16.189;145;23;8;100;-2760
2.10.2019;BG;13:00:33;912371;776003;16.189;146;23;8;100;1099
2.10.2019;BG;13:00:34;912061;775733;16.19;146;23;8;100;1906
2.10.2019;BG;13:00:35;912329;775959;16.19;146;23;8;100;584
2.10.2019;BG;13:00:36;912052;775730;16.189;147;23;8;100;-1971
2.10.2019;BG;13:00:37;912427;776044;16.19;147;23;8;100;1479
2.10.2019;BG;13:00:38;912028;775708;16.189;147;23;8;100;-1004
2.10.2019;BG;13:00:39;912316;775948;16.19;145;23;8;100;1500
2.10.2019;BG;13:00:40;912076;775755;16.189;146;23;8;100;-3348
2.10.2019;BG;13:00:41;912335;775963;16.19;145;23;8;100;3722
2.10.2019;BG;13:00:42;912058;775732;16.19;146;23;8;100;-1383
2.10.2019;BG;13:00:43;912358;775979;16.191;146;23;8;100;2454
2.10.2019;BG;13:00:44;912177;775829;16.19;147;23;8;100;-1179
2.10.2019;BG;13:00:45;912506;776103;16.191;147;23;8;100;1739
2.10.2019;BG;13:00:46;912139;775789;16.191;146;23;8;100;560
2.10.2019;BG;13:00:47;912396;776008;16.191;147;23;8;100;-125
2.10.2019;BG;13:00:48;912101;775761;16.191;145;23;8;100;-1182
2.10.2019;BG;13:00:49;912414;776013;16.192;146;23;8;100;4275
2.10.2019;BG;13:00:50;912175;775815;16.192;145;23;8;100;-1597
2.10.2019;BG;13:00:51;912472;776063;16.192;146;23;8;100;1384
2.10.2019;BG;13:00:52;912028;775691;16.192;147;23;8;100;-1681
2.10.2019;BG;13:00:53;912489;776070;16.193;147;23;8;100;3909
2.10.2019;BG;13:00:54;912154;775777;16.194;147;23;8;100;2416
2.10.2019;BG;13:00:55;912363;775957;16.194;147;23;8;100;-672
2.10.2019;BG;13:00:56;912003;775665;16.192;147;23;8;100;-4237
2.10.2019;BG;13:00:57;912361;775960;16.193;145;23;8;100;2872
2.10.2019;BG;13:00:58;912067;775710;16.193;146;23;8;100;-14
2.10.2019;BG;13:00:59;912406;776002;16.193;144;23;8;100;-1123
2.10.2019;BG;13:01:00;912111;775756;16.192;145;23;8;100;-1484
2.10.2019;BG;13:01:01;912481;776059;16.194;144;23;8;100;3564
2.10.2019;BG;13:01:02;912160;775794;16.193;146;23;8;100;-2410
2.10.2019;BG;13:01:03;912313;775917;16.194;145;23;8;100;2159
