Date;Location;Time;Ref;Sen;ATN;Flow;PCB temp;Status;Battery;BC
2.10.2019;BG;13:10:10;916778;913111;0.401;90;24;0;100;-1836
2.10.2019;BG;13:10:11;916800;913133;0.401;90;24;0;100;-36
2.10.2019;BG;13:10:12;916787;913119;0.401;90;24;0;100;436
2.10.2019;BG;13:10:13;916804;913135;0.401;90;24;0;100;386
2.10.2019;BG;13:10:14;916803;913138;0.401;90;24;0;100;-1657
2.10.2019;BG;13:10:15;916691;913030;0.4;90;24;0;100;-1473
2.10.2019;BG;13:10:16;916807;913146;0.4;90;24;0;100;-192
2.10.2019;BG;13:10:17;916676;913018;0.4;90;24;0;100;-1027
2.10.2019;BG;13:10:18;916779;913122;0.4;90;24;0;100;-585
2.10.2019;BG;13:10:19;916801;913151;0.399;90;24;0;100;-2939
2.10.2019;BG;13:10:20;916807;913161;0.398;90;24;0;100;-1669
2.10.2019;BG;13:10:21;916891;913248;0.398;90;24;0;100;-1382
2.10.2019;BG;13:10:22;916830;913183;0.399;90;24;0;100;1759
2.10.2019;BG;13:10:23;916894;913257;0.397;90;24;0;100;-4252
2.10.2019;BG;13:10:24;916824;913177;0.399;90;24;0;100;4262
2.10.2019;BG;13:10:25;916812;913173;0.398;90;24;0;100;-3298
2.10.2019;BG;13:10:26;916836;913205;0.397;90;24;0;100;-3357
2.10.2019;BG;13:10:27;916816;913183;0.397;90;24;0;100;862
2.10.2019;BG;13:10:28;916813;913181;0.397;90;24;0;100;-410
2.10.2019;BG;13:10:29;916792;913165;0.396;90;24;0;100;-2039
2.10.2019;BG;13:10:30;916847;913216;0.397;90;24;0;100;1568
2.10.2019;BG;13:10:31;916886;913260;0.396;90;24;0;100;-2137
2.10.2019;BG;13:10:32;916774;913150;0.396;90;24;0;100;-646
2.10.2019;BG;13:10:33;916821;913194;0.396;90;24;0;100;1167
2.10.2019;BG;13:10:34;916766;913144;0.396;90;24;0;100;-1983
2.10.2019;BG;13:10:35;916756;913130;0.396;90;24;0;100;1675
2.10.2019;BG;13:10:36;916658;913024;0.397;90;24;0;100;3479
2.10.2019;BG;13:10:37;916755;913121;0.397;91;24;0;100;-158
2.10.2019;BG;13:10:38;916756;913118;0.398;90;24;0;100;1657
2.10.2019;BG;13:10:39;916794;913158;0.397;91;24;0;100;-882
2.10.2019;BG;13:10:40;916672;913038;0.397;91;24;0;100;-622
2.10.2019;BG;13:10:41;916723;913077;0.399;91;24;0;100;4839
2.10.2019;BG;13:10:42;916748;913111;0.398;91;24;0;100;-3732
2.10.2019;BG;13:10:43;916723;913090;0.397;91;24;0;100;-1600
2.10.2019;BG;13:10:44;916814;913186;0.397;91;24;0;100;-2198
2.10.2019;BG;13:10:45;916815;913184;0.397;91;24;0;100;1229
2.10.2019;BG;13:10:46;916782;913157;0.396;90;24;0;100;-2434
2.10.2019;BG;13:10:47;916648;913021;0.396;90;24;0;100;1049
2.10.2019;BG;13:10:48;916512;912887;0.396;91;24;0;100;-600
2.10.2019;BG;13:10:49;916521;912861;0.4;91;24;0;100;14344
2.10.2019;BG;13:10:50;916541;912843;0.404;91;24;0;100;15557
2.10.2019;BG;13:10:51;916498;912777;0.407;91;24;0;100;9508
2.10.2019;BG;13:10:52;916594;912850;0.409;91;24;0;100;9276
2.10.2019;BG;13:10:53;916579;912834;0.409;90;24;0;100;440
2.10.2019;BG;13:10:54;916574;912835;0.409;90;24;0;100;-2480
2.10.2019;BG;13:10:55;916452;912712;0.409;90;24;0;100;621
2.10.2019;BG;13:10:56;916549;912789;0.411;90;24;0;100;8133
2.10.2019;BG;13:10:57;916560;912795;0.412;90;24;0;100;2055
2.10.2019;BG;13:10:58;916536;912778;0.411;90;24;0;100;-2863
2.10.2019;BG;13:10:59;916491;912702;0.414;90;24;0;100;12938
2.10.2019;BG;13:11:00;916554;912755;0.415;90;24;0;100;4041
2.10.2019;BG;13:11:01;916626;912851;0.413;90;24;0;100;-10080
2.10.2019;BG;13:11:02;916540;912758;0.413;90;24;0;100;3051
2.10.2019;BG;13:11:03;916558;912769;0.414;90;24;0;100;2873
2.10.2019;BG;13:11:04;916614;912811;0.416;90;24;0;100;5712
2.10.2019;BG;13:11:05;916483;912680;0.416;90;24;0;100;226
2.10.2019;BG;13:11:06;916530;912722;0.416;90;24;0;100;1993
2.10.2019;BG;13:11:07;916550;912749;0.416;90;24;0;100;-2939
2.10.2019;BG;13:11:08;916635;912822;0.417;90;24;0;100;4832
2.10.2019;BG;13:11:09;916568;912763;0.416;90;24;0;100;-3203
2.10.2019;BG;13:11:10;916584;912782;0.416;90;24;0;100;-1272
2.10.2019;BG;13:11:11;916507;912695;0.417;90;24;0;100;4281
2.10.2019;BG;13:11:12;916498;912689;0.416;90;24;0;100;-1229
2.10.2019;BG;13:11:13;916630;912809;0.418;90;24;0;100;4750
2.10.2019;BG;13:11:14;916518;912701;0.417;90;24;0;100;-1466
2.10.2019;BG;13:11:15;916561;912735;0.418;90;24;0;100;3660
2.10.2019;BG;13:11:16;916575;912757;0.417;90;24;0;100;-3343
2.10.2019;BG;13:11:17;916516;912685;0.419;90;24;0;100;5496
2.10.2019;BG;13:11:18;916599;912769;0.419;90;24;0;100;-559
2.10.2019;BG;13:11:19;916536;912693;0.42;91;24;0;100;5442
2.10.2019;BG;13:11:20;916650;912800;0.421;91;24;0;100;2676
2.10.2019;BG;13:11:21;916606;912780;0.418;91;24;0;100;-9771
2.10.2019;BG;13:11:22;916386;912569;0.417;91;24;0;100;-3317
2.10.2019;BG;13:11:23;916349;912520;0.419;90;24;0;100;5044
2.10.2019;BG;13:11:24;916466;912640;0.418;90;24;0;100;-1448
2.10.2019;BG;13:11:25;916350;912509;0.42;90;24;0;100;6426
2.10.2019;BG;13:11:26;916419;912573;0.421;90;24;0;100;1955
2.10.2019;BG;13:11:27;916204;912215;0.436;90;24;0;100;59730
2.10.2019;BG;13:11:28;916187;912256;0.43;90;24;0;100;-24045
2.10.2019;BG;13:11:29;916213;912304;0.428;90;24;0;100;-9178
2.10.2019;BG;13:11:30;916349;912442;0.427;90;24;0;100;-1071
2.10.2019;BG;13:11:31;916196;912229;0.434;90;24;0;100;25176
2.10.2019;BG;13:11:32;916297;912422;0.424;90;24;0;100;-38365
2.10.2019;BG;13:11:33;916199;912329;0.423;91;24;0;100;-1882
2.10.2019;BG;13:11:34;916244;912385;0.422;90;24;0;100;-4644
2.10.2019;BG;13:11:35;916239;912301;0.431;90;24;0;100;32798
2.10.2019;BG;13:11:36;916456;912588;0.423;90;24;0;100;-29434
2.10.2019;BG;13:11:37;916505;912674;0.419;90;24;0;100;-15437
2.10.2019;BG;13:11:38;916398;912604;0.415;90;24;0;100;-15167
2.10.2019;BG;13:11:39;916374;912558;0.417;90;24;0;100;9170
2.10.2019;BG;13:11:40;916392;912600;0.415;90;24;0;100;-9990
2.10.2019;BG;13:11:41;916320;912523;0.415;90;24;0;100;2198
2.10.2019;BG;13:11:42;916330;912532;0.415;90;24;0;100;398
2.10.2019;BG;13:11:43;916320;912528;0.415;91;24;0;100;-2445
2.10.2019;BG;13:11:44;916301;912513;0.414;91;24;0;100;-1609
2.10.2019;BG;13:11:45;916305;912531;0.413;91;24;0;100;-5752
2.10.2019;BG;13:11:46;916451;912711;0.409;91;24;0;100;-14198
2.10.2019;BG;13:11:47;916422;912692;0.408;91;24;0;100;-4055
2.10.2019;BG;13:11:48;916443;912716;0.408;90;24;0;100;-1280
2.10.2019;BG;13:11:49;916432;912703;0.408;90;24;0;100;848
2.10.2019;BG;13:11:50;916309;912591;0.407;90;24;0;100;-4357
2.10.2019;BG;13:11:51;916575;912851;0.407;90;24;0;100;2041
2.10.2019;BG;13:11:52;916323;912601;0.407;90;24;0;100;-405
2.10.2019;BG;13:11:53;916380;912666;0.406;90;24;0;100;-3415
2.10.2019;BG;13:11:54;916449;912729;0.407;90;24;0;100;2373
2.10.2019;BG;13:11:55;916484;912758;0.407;90;24;0;100;2430
2.10.2019;BG;13:11:56;916418;912698;0.407;90;24;0;100;-2378
2.10.2019;BG;13:11:57;916374;912650;0.407;90;24;0;100;1734
2.10.2019;BG;13:11:58;916473;912748;0.407;90;24;0;100;248
2.10.2019;BG;13:11:59;916376;912656;0.407;90;24;0;100;-1911
2.10.2019;BG;13:12:00;916441;912705;0.408;90;24;0;100;6529
2.10.2019;BG;13:12:01;916530;912781;0.41;91;24;0;100;5185
2.10.2019;BG;13:12:02;916425;912643;0.414;91;24;0;100;13718
2.10.2019;BG;13:12:03;916347;912575;0.412;91;24;0;100;-3972
2.10.2019;BG;13:12:04;916430;912655;0.413;91;24;0;100;1091
2.10.2019;BG;13:12:05;916419;912652;0.412;91;24;0;100;-3264
2.10.2019;BG;13:12:06;916387;912614;0.413;91;24;0;100;2516
2.10.2019;BG;13:12:07;916454;912678;0.413;91;24;0;100;1118
2.10.2019;BG;13:12:08;916383;912614;0.412;90;24;0;100;-2783
2.10.2019;BG;13:12:09;916446;912676;0.412;91;24;0;100;304
2.10.2019;BG;13:12:10;916440;912671;0.412;90;24;0;100;-405
2.10.2019;BG;13:12:11;916353;912576;0.413;91;24;0;100;3430
2.10.2019;BG;13:12:12;916338;912558;0.413;90;24;0;100;1271
2.10.2019;BG;13:12:13;916456;912679;0.413;91;24;0;100;-1431
2.10.2019;BG;13:12:14;916302;912531;0.412;91;24;0;100;-2202
2.10.2019;BG;13:12:15;916454;912686;0.412;91;24;0;100;-1488
2.10.2019;BG;13:12:16;916376;912604;0.412;90;24;0;100;1793
2.10.2019;BG;13:12:17;916497;912725;0.412;91;24;0;100;-204
2.10.2019;BG;13:12:18;916423;912656;0.412;90;24;0;100;-1948
2.10.2019;BG;13:12:19;916433;912667;0.412;90;24;0;100;-432
2.10.2019;BG;13:12:20;916409;912638;0.412;90;24;0;100;2115
2.10.2019;BG;13:12:21;916382;912609;0.413;90;24;0;100;876
2.10.2019;BG;13:12:22;916487;912719;0.412;90;24;0;100;-2254
2.10.2019;BG;13:12:23;916356;912582;0.413;91;24;0;100;2683
2.10.2019;BG;13:12:24;916378;912602;0.413;91;24;0;100;784
2.10.2019;BG;13:12:25;916372;912602;0.412;90;24;0;100;-2479
2.10.2019;BG;13:12:26;916455;912674;0.413;91;24;0;100;4374
2.10.2019;BG;13:12:27;916439;912669;0.412;90;24;0;100;-4537
2.10.2019;BG;13:12:28;916273;912504;0.412;90;24;0;100;-132
2.10.2019;BG;13:12:29;916331;912562;0.412;90;24;0;100;-99
2.10.2019;BG;13:12:30;916252;912482;0.412;90;24;0;100;550
2.10.2019;BG;13:12:31;916376;912601;0.413;90;24;0;100;1863
2.10.2019;BG;13:12:32;916230;912447;0.414;91;24;0;100;3530
2.10.2019;BG;13:12:33;916424;912646;0.413;90;24;0;100;-2407
2.10.2019;BG;13:12:34;916279;912503;0.413;91;24;0;100;-575
2.10.2019;BG;13:12:35;916310;912529;0.413;91;24;0;100;2000
2.10.2019;BG;13:12:36;916251;912473;0.413;91;24;0;100;-1131
2.10.2019;BG;13:12:37;916300;912515;0.414;91;24;0;100;2790
2.10.2019;BG;13:12:38;916339;912560;0.413;91;24;0;100;-2528
2.10.2019;BG;13:12:39;916293;912512;0.413;90;24;0;100;909
2.10.2019;BG;13:12:40;916261;912469;0.415;91;24;0;100;4569
2.10.2019;BG;13:12:41;916298;912455;0.42;90;24;0;100;21101
2.10.2019;BG;13:12:42;916357;912528;0.419;90;24;0;100;-5912
2.10.2019;BG;13:12:43;916178;912386;0.415;90;24;0;100;-15046
2.10.2019;BG;13:12:44;916407;912609;0.415;90;24;0;100;2096
2.10.2019;BG;13:12:45;916351;912677;0.402;90;24;0;100;-51354
2.10.2019;BG;13:12:46;915156;912248;0.318;91;24;0;100;-312630
2.10.2019;BG;13:12:47;915069;912019;0.334;90;24;0;100;59068
2.10.2019;BG;13:12:48;915194;911728;0.379;90;24;0;100;172564
2.10.2019;BG;13:12:49;914827;911573;0.356;90;24;0;100;-87497
2.10.2019;BG;13:12:50;914975;911830;0.344;91;24;0;100;-44987
2.10.2019;BG;13:12:51;914519;911246;0.359;90;24;0;100;53838
2.10.2019;BG;13:12:52;914654;911280;0.37;90;24;0;100;41766
2.10.2019;BG;13:12:53;914664;911320;0.366;90;24;0;100;-12481
2.10.2019;BG;13:12:54;914540;911157;0.371;90;24;0;100;16396
2.10.2019;BG;13:12:55;914681;911404;0.359;90;24;0;100;-44260
2.10.2019;BG;13:12:56;914543;911197;0.367;90;24;0;100;28879
2.10.2019;BG;13:12:57;914515;911490;0.331;90;24;0;100;-133336
2.10.2019;BG;13:12:58;914610;911941;0.292;90;24;0;100;-147982
2.10.2019;BG;13:12:59;914649;911861;0.305;90;24;0;100;49366
2.10.2019;BG;13:13:00;914737;912212;0.276;91;24;0;100;-108099
2.10.2019;BG;13:13:01;914428;912044;0.261;91;24;0;100;-57552
2.10.2019;BG;13:13:02;919076;921204;#KENTTÄ!;90;24;0;100;-1864248
2.10.2019;BG;13:13:03;919595;923142;#KENTTÄ!;90;24;0;100;-582018
2.10.2019;BG;13:13:04;920364;925031;#KENTTÄ!;91;24;0;100;-452513
2.10.2019;BG;13:13:05;915976;913709;0.248;90;24;0;100;2853643
2.10.2019;BG;13:13:06;915412;912240;0.347;90;24;0;100;376054
2.10.2019;BG;13:13:07;915574;912485;0.338;90;24;0;100;-34678
2.10.2019;BG;13:13:08;915453;912324;0.342;90;24;0;100;16771
2.10.2019;BG;13:13:09;915896;913119;0.304;90;24;0;100;-146629
2.10.2019;BG;13:13:10;915931;913342;0.283;90;24;0;100;-77996
2.10.2019;BG;13:13:11;915776;913164;0.286;89;24;2;100;9828
2.10.2019;BG;13:13:12;915709;913047;0.291;89;24;2;100;21049
2.10.2019;BG;13:13:13;915671;913065;0.285;88;24;2;100;-23706
2.10.2019;BG;13:13:14;915714;913075;0.289;88;24;2;100;13945
2.10.2019;BG;13:13:15;915670;913009;0.291;89;24;2;100;9280
2.10.2019;BG;13:13:16;915724;912908;0.308;89;24;2;100;64944
2.10.2019;BG;13:13:17;915504;912717;0.305;89;24;2;100;-11883
2.10.2019;BG;13:13:18;915619;912843;0.304;90;24;0;100;-4708
2.10.2019;BG;13:13:19;915360;912492;0.314;90;24;0;100;38502
2.10.2019;BG;13:13:20;915471;912647;0.309;90;25;0;100;-18401
2.10.2019;BG;13:13:21;915451;912641;0.307;90;24;0;100;-5783
2.10.2019;BG;13:13:22;915535;912728;0.307;90;25;0;100;-1352
2.10.2019;BG;13:13:23;915472;912645;0.309;90;25;0;100;8378
2.10.2019;BG;13:13:24;915394;912508;0.316;90;25;0;100;24583
2.10.2019;BG;13:13:25;915431;912458;0.325;90;25;0;100;36055
2.10.2019;BG;13:13:26;915426;912511;0.319;90;25;0;100;-24062
2.10.2019;BG;13:13:27;915380;912462;0.319;90;25;0;100;1306
2.10.2019;BG;13:13:28;915307;912375;0.321;90;25;0;100;5907
2.10.2019;BG;13:13:29;915374;912468;0.318;89;25;2;100;-11001
2.10.2019;BG;13:13:30;915477;912567;0.318;90;25;0;100;1524
2.10.2019;BG;13:13:31;915293;912388;0.318;90;25;0;100;-1832
2.10.2019;BG;13:13:32;915404;912589;0.308;89;25;2;100;-37914
2.10.2019;BG;13:13:33;915274;912414;0.313;90;25;0;100;18841
2.10.2019;BG;13:13:34;915367;912569;0.306;90;25;0;100;-25848
2.10.2019;BG;13:13:35;915376;912563;0.308;90;25;0;100;6213
2.10.2019;BG;13:13:36;915288;912471;0.308;90;25;0;100;1772
2.10.2019;BG;13:13:37;915213;912329;0.316;90;25;0;100;27903
2.10.2019;BG;13:13:38;915294;912531;0.302;90;25;0;100;-50320
2.10.2019;BG;13:13:39;915349;912613;0.299;90;25;0;100;-11272
2.10.2019;BG;13:13:40;915338;912623;0.297;90;25;0;100;-8700
2.10.2019;BG;13:13:41;915354;912579;0.304;91;25;0;100;24603
2.10.2019;BG;13:13:42;915320;912583;0.299;90;25;0;100;-15725
2.10.2019;BG;13:13:43;915338;912585;0.301;90;25;0;100;6617
2.10.2019;BG;13:13:44;915319;912553;0.303;90;25;0;100;5418
2.10.2019;BG;13:13:45;915400;912569;0.31;90;25;0;100;26869
2.10.2019;BG;13:13:46;915652;912981;0.292;90;25;0;100;-66690
2.10.2019;BG;13:13:47;915618;912948;0.292;90;25;0;100;-374
2.10.2019;BG;13:13:48;915702;913041;0.291;90;25;0;100;-3834
2.10.2019;BG;13:13:49;915649;913007;0.289;90;25;0;100;-7816
2.10.2019;BG;13:13:50;915700;913064;0.288;90;25;0;100;-2549
2.10.2019;BG;13:13:51;915669;913037;0.288;90;25;0;100;-1622
2.10.2019;BG;13:13:52;915613;913000;0.286;90;25;0;100;-7814
2.10.2019;BG;13:13:53;915657;913020;0.288;90;25;0;100;9902
2.10.2019;BG;13:13:54;915694;913061;0.288;90;25;0;100;-1703
2.10.2019;BG;13:13:55;915651;913029;0.287;90;25;0;100;-4511
2.10.2019;BG;13:13:56;915709;913077;0.288;90;25;0;100;4078
2.10.2019;BG;13:13:57;915656;913031;0.287;90;25;0;100;-2840
2.10.2019;BG;13:13:58;915684;913061;0.287;90;25;0;100;-863
2.10.2019;BG;13:13:59;915719;913101;0.286;90;25;0;100;-2115
2.10.2019;BG;13:14:00;915473;912870;0.285;90;25;0;100;-5930
2.10.2019;BG;13:14:01;915643;913042;0.284;90;25;0;100;-1030
2.10.2019;BG;13:14:02;915597;913005;0.283;91;25;0;100;-3638
2.10.2019;BG;13:14:03;915596;913005;0.283;91;25;0;100;-409
2.10.2019;BG;13:14:04;915309;912560;0.301;90;25;0;100;65893
2.10.2019;BG;13:14:05;915537;912938;0.284;90;25;0;100;-62506
2.10.2019;BG;13:14:06;915384;912716;0.292;90;25;0;100;28806
2.10.2019;BG;13:14:07;915200;912399;0.307;90;25;0;100;55417
2.10.2019;BG;13:14:08;914941;912062;0.315;90;25;0;100;32711
2.10.2019;BG;13:14:09;915002;912089;0.319;91;25;0;100;13881
2.10.2019;BG;13:14:10;914924;912021;0.318;91;25;0;100;-4004
2.10.2019;BG;13:14:11;914919;912015;0.318;90;25;0;100;422
2.10.2019;BG;13:14:12;914881;911950;0.321;90;25;0;100;11261
2.10.2019;BG;13:14:13;914984;912110;0.315;90;25;0;100;-23802
2.10.2019;BG;13:14:14;914885;911977;0.318;90;25;0;100;14246
2.10.2019;BG;13:14:15;915059;912157;0.318;90;25;0;100;-2720
2.10.2019;BG;13:14:16;914937;912054;0.316;90;25;0;100;-7728
2.10.2019;BG;13:14:17;915041;912203;0.311;90;25;0;100;-18817
2.10.2019;BG;13:14:18;914933;912017;0.319;90;25;0;100;32523
2.10.2019;BG;13:14:19;915068;912257;0.308;89;25;2;100;-44257
2.10.2019;BG;13:14:20;914709;912107;0.285;90;25;0;100;-86320
2.10.2019;BG;13:14:21;914961;912138;0.309;90;25;0;100;91438
2.10.2019;BG;13:14:22;922942;928339;#KENTTÄ!;89;25;2;100;-3415934
2.10.2019;BG;13:14:23;923013;927681;#KENTTÄ!;90;25;0;100;297620
2.10.2019;BG;13:14:24;926618;944199;#KENTTÄ!;90;25;0;100;-5207025
2.10.2019;BG;13:14:25;924408;934463;#KENTTÄ!;90;25;0;100;3020643
2.10.2019;BG;13:14:26;933463;952932;#KENTTÄ!;89;25;2;100;-3761712
2.10.2019;BG;13:14:27;926857;936334;#KENTTÄ!;89;25;2;100;4008904
2.10.2019;BG;13:14:28;926877;936145;#KENTTÄ!;89;25;2;100;85564
2.10.2019;BG;13:14:29;920072;920918;#KENTTÄ!;89;25;2;100;3457947
2.10.2019;BG;13:14:30;920477;924036;#KENTTÄ!;89;25;2;100;-1125769
2.10.2019;BG;13:14:31;920878;924817;#KENTTÄ!;89;25;2;100;-156729
2.10.2019;BG;13:14:32;919579;921377;#KENTTÄ!;88;25;2;100;896530
2.10.2019;BG;13:14:33;916365;917303;#KENTTÄ!;88;25;2;100;360259
2.10.2019;BG;13:14:34;913796;911334;0.27;88;25;2;100;1441033
2.10.2019;BG;13:14:35;913774;911193;0.283;88;25;2;100;50599
2.10.2019;BG;13:14:36;913214;910049;0.347;89;25;2;100;246316
2.10.2019;BG;13:14:37;915536;912621;0.319;88;25;2;100;-109519
2.10.2019;BG;13:14:38;914797;911387;0.373;88;25;2;100;211281
2.10.2019;BG;13:14:39;913457;910231;0.354;88;25;2;100;-76168
2.10.2019;BG;13:14:40;914670;911197;0.38;88;25;2;100;103144
2.10.2019;BG;13:14:41;913794;910573;0.353;88;25;2;100;-105777
2.10.2019;BG;13:14:42;914473;911158;0.363;89;25;2;100;38496
2.10.2019;BG;13:14:43;914224;910910;0.363;89;25;2;100;-41
2.10.2019;BG;13:14:44;913580;910703;0.315;89;25;2;100;-182807
2.10.2019;BG;13:14:45;914047;911438;0.286;90;25;0;100;-111971
2.10.2019;BG;13:14:46;913559;910769;0.306;90;25;0;100;75825
2.10.2019;BG;13:14:47;913550;910716;0.311;90;25;0;100;18306
2.10.2019;BG;13:14:48;913663;910830;0.311;89;25;2;100;-568
2.10.2019;BG;13:14:49;913714;910868;0.312;89;25;2;100;5399
2.10.2019;BG;13:14:50;913741;910877;0.314;89;25;2;100;7532
2.10.2019;BG;13:14:51;913502;910590;0.319;90;25;0;100;20272
2.10.2019;BG;13:14:52;913221;910124;0.34;90;25;0;100;77336
2.10.2019;BG;13:14:53;913302;910210;0.339;91;25;0;100;-2170
2.10.2019;BG;13:14:54;913371;910426;0.323;91;25;0;100;-60570
2.10.2019;BG;13:14:55;913537;910617;0.32;91;25;0;100;-10502
2.10.2019;BG;13:14:56;913526;910520;0.33;91;25;0;100;35385
2.10.2019;BG;13:14:57;913475;910507;0.325;90;25;0;100;-15734
2.10.2019;BG;13:14:58;913560;910613;0.323;90;25;0;100;-8848
2.10.2019;BG;13:14:59;913533;910689;0.312;90;25;0;100;-42794
2.10.2019;F;13:17:00;913010;908890;0.452;90;26;0;100;-14071
2.10.2019;F;13:17:01;912913;908795;0.452;89;26;2;100;-658
2.10.2019;F;13:17:02;913028;908886;0.455;89;26;2;100;9893
2.10.2019;F;13:17:03;913104;908967;0.454;89;26;2;100;-2252
2.10.2019;F;13:17:04;913020;908882;0.454;89;26;2;100;582
2.10.2019;F;13:17:05;913089;908922;0.457;89;26;2;100;12086
2.10.2019;F;13:17:06;913152;908958;0.46;89;26;2;100;11253
2.10.2019;F;13:17:07;913039;908870;0.458;89;26;2;100;-10314
2.10.2019;F;13:17:08;913012;908878;0.454;90;26;0;100;-14531
2.10.2019;F;13:17:09;912974;908816;0.456;90;26;0;100;10071
2.10.2019;F;13:17:10;913108;908804;0.472;90;26;0;100;60574
2.10.2019;F;13:17:11;913485;908903;0.503;90;26;0;100;115062
2.10.2019;F;13:17:12;913841;909097;0.52;90;26;0;100;66728
2.10.2019;F;13:17:13;913682;908995;0.514;90;26;0;100;-23402
2.10.2019;F;13:17:14;913492;908946;0.499;90;26;0;100;-58339
2.10.2019;F;13:17:15;913310;908892;0.485;90;26;0;100;-52954
2.10.2019;F;13:17:16;912985;908669;0.474;90;26;0;100;-41853
2.10.2019;F;13:17:17;912987;908703;0.47;90;26;0;100;-13339
2.10.2019;F;13:17:18;913057;908816;0.466;90;26;0;100;-18054
2.10.2019;F;13:17:19;912862;908672;0.46;90;26;0;100;-20876
2.10.2019;F;13:17:20;912780;908633;0.455;90;26;0;100;-17764
2.10.2019;F;13:17:21;912866;908737;0.453;90;26;0;100;-7663
2.10.2019;F;13:17:22;912848;908701;0.455;90;26;0;100;7535
2.10.2019;F;13:17:23;912954;908764;0.46;90;26;0;100;17716
2.10.2019;F;13:17:24;912898;908668;0.464;90;26;0;100;16776
2.10.2019;F;13:17:25;913115;908836;0.47;90;26;0;100;19996
2.10.2019;F;13:17:26;913137;908796;0.477;90;26;0;100;25790
2.10.2019;F;13:17:27;913191;908800;0.482;90;26;0;100;20726
2.10.2019;F;13:17:28;913064;908705;0.479;90;26;0;100;-13080
2.10.2019;F;13:17:29;913212;908902;0.473;90;26;0;100;-20709
2.10.2019;F;13:17:30;912896;908648;0.466;90;26;0;100;-25217
2.10.2019;F;13:17:31;912617;908645;0.436;90;26;0;100;-114496
2.10.2019;F;13:17:32;912890;908745;0.455;90;26;0;100;71586
2.10.2019;F;13:17:33;912710;908755;0.434;90;26;0;100;-78838
2.10.2019;F;13:17:34;912639;908689;0.434;90;26;0;100;-1955
2.10.2019;F;13:17:35;912686;908725;0.435;90;26;0;100;4499
2.10.2019;F;13:17:36;912637;908688;0.434;90;26;0;100;-4912
2.10.2019;F;13:17:37;912606;908648;0.435;90;26;0;100;3807
2.10.2019;F;13:17:38;912684;908726;0.435;90;26;0;100;-141
2.10.2019;F;13:17:39;912660;908708;0.434;90;26;0;100;-2457
2.10.2019;F;13:17:40;912685;908729;0.434;90;26;0;100;1622
2.10.2019;F;13:17:41;912668;908711;0.435;90;26;0;100;447
2.10.2019;F;13:17:42;912569;908631;0.432;90;26;0;100;-7739
2.10.2019;F;13:17:43;912609;908664;0.433;90;26;0;100;2845
2.10.2019;F;13:17:44;912639;908685;0.434;90;26;0;100;3696
2.10.2019;F;13:17:45;912522;908584;0.432;90;26;0;100;-6457
2.10.2019;F;13:17:46;912582;908642;0.433;90;26;0;100;726
2.10.2019;F;13:17:47;912546;908612;0.432;90;26;0;100;-2436
2.10.2019;F;13:17:48;912498;908565;0.432;90;26;0;100;-331
2.10.2019;F;13:17:49;912552;908622;0.432;89;26;2;100;-1362
2.10.2019;F;13:17:50;912465;908534;0.432;90;26;0;100;573
2.10.2019;F;13:17:51;912531;908598;0.432;90;26;0;100;715
2.10.2019;F;13:17:52;912497;908579;0.43;90;26;0;100;-6190
2.10.2019;F;13:17:53;912580;908663;0.43;90;26;0;100;-565
2.10.2019;F;13:17:54;912545;908622;0.431;90;26;0;100;2563
2.10.2019;F;13:17:55;912565;908630;0.432;90;26;0;100;4965
2.10.2019;F;13:17:56;912668;908724;0.433;90;26;0;100;3565
2.10.2019;F;13:17:57;912498;908587;0.43;90;26;0;100;-13447
2.10.2019;F;13:17:58;912462;908529;0.432;90;26;0;100;9234
2.10.2019;F;13:17:59;912529;908588;0.433;90;26;0;100;3214
2.10.2019;F;13:18:00;912484;908551;0.432;90;26;0;100;-3253
2.10.2019;F;13:18:01;912549;908608;0.433;90;26;0;100;3217
2.10.2019;F;13:18:02;912573;908649;0.431;90;26;0;100;-7128
2.10.2019;F;13:18:03;912634;908698;0.432;90;26;0;100;4891
2.10.2019;F;13:18:04;912559;908644;0.43;90;26;0;100;-8617
2.10.2019;F;13:18:05;912554;908633;0.431;90;26;0;100;2509
2.10.2019;F;13:18:06;912509;908600;0.429;90;26;0;100;-4921
2.10.2019;F;13:18:07;912480;908579;0.428;90;26;0;100;-3282
2.10.2019;F;13:18:08;912465;908568;0.428;89;26;2;100;-1659
2.10.2019;F;13:18:09;912603;908705;0.428;90;26;0;100;171
2.10.2019;F;13:18:10;912493;908603;0.427;90;26;0;100;-3138
2.10.2019;F;13:18:11;912511;908615;0.428;90;26;0;100;2469
2.10.2019;F;13:18:12;912551;908660;0.427;90;26;0;100;-2155
2.10.2019;F;13:18:13;912526;908646;0.426;90;26;0;100;-4540
2.10.2019;F;13:18:14;912780;908894;0.427;91;26;0;100;2027
2.10.2019;F;13:18:15;912618;908744;0.425;90;26;0;100;-4713
2.10.2019;F;13:18:16;912501;908627;0.425;90;26;0;100;207
2.10.2019;F;13:18:17;912492;908638;0.423;90;26;0;100;-8319
2.10.2019;F;13:18:18;912441;908588;0.423;90;26;0;100;-327
2.10.2019;F;13:18:19;912481;908607;0.425;90;26;0;100;8681
2.10.2019;F;13:18:20;912582;908714;0.425;90;26;0;100;-2679
2.10.2019;F;13:18:21;912625;908754;0.425;90;26;0;100;1174
